57,2/20/2015,2001,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,21/08/15,TRUE
58,2/23/2015,1999,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,17/07/15,TRUE
59,2/24/2015,1998,0,0,0,FALSE,S95,TRUE,FALSE,TRUE,07/05/15,TRUE
60,2/25/2015,1996,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,16/06/15,TRUE
61,2/25/2015,1997,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,19/06/15,TRUE
62,2/23/2015,2002,0,0,0,TRUE,S95,FALSE,FALSE,TRUE,29/05/15,TRUE
63,3/3/2015,2003,0,0,1,TRUE,S95,FALSE,FALSE,TRUE,28/05/15,TRUE
64,11/3/2015,1989,2,1,0,FALSE,88,TRUE,FALSE,FALSE,,TRUE
65,11/3/2015,2004,4,1,2,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
66,18/03/2015,2004,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
67,16/3/2015,2003,0,0,2,TRUE,S95,TRUE,FALSE,TRUE,19/04/16,TRUE
68,4/23/2013,1988,0,0,0,TRUE,88,TRUE,TRUE,FALSE,,TRUE
69,23/04/2015,2001,2,2,1,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
70,27/05/2015,1999,0,0,0,FALSE,S95,FALSE,FALSE,TRUE,15/12/15,TRUE
71,5/29/2015,2000,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
72,29/05/2015,2002,4,0,1,FALSE,S95,FALSE,FALSE,FALSE,,TRUE
73,14/08/2015,1989,1,1,0,TRUE,88,TRUE,TRUE,FALSE,,TRUE
74,25/08/2015,2005,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,18/04/16,TRUE
75,9/8/2015,2004,0,0,0,TRUE,1995,FALSE,FALSE,FALSE,,TRUE
76,8/9/2015,2002,0,0,0,TRUE,S95,FALSE,FALSE,TRUE,30/06/16,TRUE
77,9/29/2015,2003,2,0,1,FALSE,S95,FALSE,FALSE,TRUE,08/04/16,TRUE
78,10/15/2015,2005,2,0,1,TRUE,1995,FALSE,FALSE,FALSE,,TRUE
79,15/10/2015,2005,3,0,1,TRUE,1995,FALSE,FALSE,FALSE,,TRUE
80,15/10/2015,1994,0,0,0,TRUE,S95,FALSE,FALSE,TRUE,18/05/16,TRUE
81, 24/11/2015,2003,2,0,0,TRUE,S95,FALSE,FALSE,TRUE,13/05/16,TRUE
82, 24/11/2015,2002,0,0,0,TRUE,S95,FALSE,FALSE,TRUE,22/04/16,TRUE
83, 24/11/2015,2000,0,0,2,TRUE,S95,FALSE,FALSE,TRUE,22/04/16,TRUE
84, 24/11/2015,1994,0,0,4,FALSE,88,FALSE,FALSE,FALSE,,TRUE
85, 25/11/2015,2002,0,0,0,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
86, 25/11/2015,2002,0,0,0,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
87, 25/11/2015,2002,0,0,0,TRUE,1995,FALSE,FALSE,FALSE,,TRUE
88, 01/12/2015,2002,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
89, 30/11/2015,2003,0,0,0,TRUE,S95,TRUE,FALSE,TRUE,12/08/16,TRUE
90, 04/12/2015,2003,0,0,0,TRUE,S95,FALSE,FALSE,TRUE,12/08/16,TRUE
91, 14/12/2015,2002,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
92, 14/12/2015,2002,0,0,0,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
93, 14/12/2015,2002,3,4,1,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
94, 15/12/2015,2001,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
95, 15/12/2015,2002,3,0,2,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
96, 15/12/2015,2001,2,0,1,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
97, 21/12/2015,1996,0,0,0,TRUE,S95,TRUE,FALSE,FALSE,,TRUE
98, 22/12/2015,1986,0,0,0,TRUE,88,TRUE,FALSE,TRUE,27/06/16,TRUE
99, 22/12/2015,2001,3,2,2,TRUE,S95,TRUE,TRUE,FALSE,,TRUE
100, 28/12/2015,2000,4,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
101, 29/12/2015,1999,0,0,0,TRUE,S95,FALSE,FALSE,FALSE,,TRUE
102, 28/12/2015,1987,0,0,0,TRUE,88,FALSE,FALSE,FALSE,,TRUE
103, 24/12/2015,2002,3,0,5,TRUE,S95,TRUE,TRUE,FALSE,,TRUE
